#SUBMITTED ID	FBID_KEY	ANNOTATION_SYMBOL	SYMBOL
FBgn0262109	FBgn0262109	CR42862	lncRNA:CR42862
FBgn0262114	FBgn0262114	CG42236	RanBPM
FBgn0262115	FBgn0262115	CG17683	CG17683
FBgn0262116	FBgn0262116	CG40127	RNASEK
FBgn0262117	FBgn0262117	CG17665	IntS3
FBgn0262123	FBgn0262123	CG41265	l(2)41Ab
FBgn0262124	FBgn0262124	CG42595	uex
FBgn0262125	FBgn0262125	CG1250	Sec23
FBgn0262126	FBgn0262126	CG10882	Sec24CD
FBgn0262127	FBgn0262127	CG33967	kibra
FBgn0262141	FBgn0262141	CG42867	CG42867
FBgn0262142	FBgn0262142	CR42868	lncRNA:CR42868
FBgn0262146	FBgn0262146	CG42872	MtnE
FBgn0262148	FBgn0262148	CR42874	lncRNA:CR42874
FBgn0262149	FBgn0262149	CR42875	lncRNA:CR42875
FBgn0262160	FBgn0262160	CG9932	CG9932
FBgn0262166	FBgn0262166	CG8445	calypso
FBgn0262167	FBgn0262167	CG6631	ana1
FBgn0262353	FBgn0262353	CR43051	lncRNA:CR43051
FBgn0262357	FBgn0262357	CG43055	CG43055
FBgn0262366	FBgn0262366	CG43064	CG43064
FBgn0262467	FBgn0262467	CG8885	Scox
FBgn0262473	FBgn0262473	CG5490	Tl
FBgn0262476	FBgn0262476	CG43066	CG43066
FBgn0262477	FBgn0262477	CG43067	FoxP
FBgn0262483	FBgn0262483	CG43073	Rbp
FBgn0262484	FBgn0262484	CG43074	CG43074
FBgn0262508	FBgn0262508	CG43078	CG43078
FBgn0262509	FBgn0262509	CG43079	nrm
FBgn0262510	FBgn0262510	CR43080	CR43080
FBgn0262511	FBgn0262511	CG8048	Vha44
FBgn0262512	FBgn0262512	CG8210	Vha14-1
FBgn0262515	FBgn0262515	CG8029	VhaAC45
FBgn0262518	FBgn0262518	CG8287	Rab8
FBgn0262519	FBgn0262519	CG8103	Mi-2
FBgn0262524	FBgn0262524	CG14121	ver
FBgn0262527	FBgn0262527	CG4699	nsl1
FBgn0262531	FBgn0262531	CG43085	CG43085
FBgn0262559	FBgn0262559	CG7998	Mdh2
FBgn0262560	FBgn0262560	CG7989	wcd
FBgn0262562	FBgn0262562	CG43102	CG43102
FBgn0262567	FBgn0262567	CG43107	CG43107
FBgn0262570	FBgn0262570	CG43110	CG43110
FBgn0262577	FBgn0262577	CG43117	CG43117
FBgn0262579	FBgn0262579	CG43119	Ect4
FBgn0262580	FBgn0262580	CG43120	CG43120
FBgn0262582	FBgn0262582	CG43122	cic
FBgn0262593	FBgn0262593	CG43128	Shab
FBgn0262599	FBgn0262599	CG43129	SmydA-3
FBgn0262601	FBgn0262601	CG5352	SmB
FBgn0262605	FBgn0262605	CG43131	CG43131
FBgn0262607	FBgn0262607	CG43133	CG43133
FBgn0262614	FBgn0262614	CG43140	pyd
FBgn0262617	FBgn0262617	CG43143	Nuak1
FBgn0262620	FBgn0262620	CR43144	lncRNA:CR43144
FBgn0262622	FBgn0262622	CR43146	lncRNA:CR43146
FBgn0262624	FBgn0262624	CG12026	Tmhs
FBgn0262631	FBgn0262631	CR43148	lncRNA:CR43148
FBgn0262647	FBgn0262647	CG4738	Nup160
FBgn0262676	FBgn0262676	GA30147	Dpse\fru
FBgn0262689	FBgn0262689	CR43159	asRNA:CR43159
FBgn0262714	FBgn0262714	CG11006	Sap130
FBgn0262716	FBgn0262716	CG7558	Arp3
FBgn0262728	FBgn0262728	CG5472	Pal2
FBgn0262730	FBgn0262730	CG14446	dtn
FBgn0262732	FBgn0262732	CG4143	mbf1
FBgn0262733	FBgn0262733	CG7524	Src64B
FBgn0262736	FBgn0262736	CG3161	Vha16-1
FBgn0262737	FBgn0262737	CG7437	mub
FBgn0262738	FBgn0262738	CG3620	norpA
FBgn0262739	FBgn0262739	CG6671	AGO1
FBgn0262740	FBgn0262740	CG11727	Evi5
FBgn0262743	FBgn0262743	CG2637	Fs(2)Ket
FBgn0262782	FBgn0262782	CG5362	Mdh1
FBgn0262800	FBgn0262800	GJ19498	Dvir\Met
FBgn0262801	FBgn0262801	CG2358	twr
FBgn0262816	FBgn0262816	CG43187	CG43187
FBgn0262820	FBgn0262820	CG43191	CG43191
FBgn0262825	FBgn0262825	CR43196	lncRNA:CR43196
FBgn0262843	FBgn0262843	CG43207	CG43207
FBgn0262844	FBgn0262844	CG43208	CG43208
FBgn0262854	FBgn0262854	CG43218	CG43218
FBgn0262858	FBgn0262858	CG43222	CG43222
FBgn0262866	FBgn0262866	CG17596	S6kII
FBgn0262869	FBgn0262869	CG43224	Gfrl
FBgn0262870	FBgn0262870	CG43225	axo
FBgn0262871	FBgn0262871	CG43226	lute
FBgn0262872	FBgn0262872	CG43227	milt
FBgn0262874	FBgn0262874	CG43229	CG43229
FBgn0262886	FBgn0262886	CR43241	lncRNA:CR43241
FBgn0262887	FBgn0262887	CR43242	lncRNA:CR43242
FBgn0262893	FBgn0262893	CG43248	CG43248
FBgn0262901	FBgn0262901	CR43256	lncRNA:CR43256
FBgn0262902	FBgn0262902	CR43257	asRNA:CR43257
FBgn0262937	FBgn0262937	CG9139	Rabex-5
FBgn0262945	FBgn0262945	CR43264	lncRNA:CR43264
FBgn0262951	FBgn0262951	CR43270	lncRNA:CR43270
FBgn0262952	FBgn0262952	CG34085	mt:ND4
FBgn0262954	FBgn0262954	CG34186	Rpb12
FBgn0262955	FBgn0262955	CG3180	RpII140
FBgn0262962	FBgn0262962	CG43273	CG43273
FBgn0262975	FBgn0262975	CG43286	cnc
FBgn0262976	FBgn0262976	CG32711	lawc
FBgn0262979	FBgn0262979	CR43287	lncRNA:CR43287
FBgn0262985	FBgn0262985	CG43293	CG43293
FBgn0262987	FBgn0262987	CG43295	CG43295
FBgn0262993	FBgn0262993	CR43301	lncRNA:CR43301
FBgn0263001	FBgn0263001	CR43309	lncRNA:CR43309
FBgn0263005	FBgn0263005	CG43313	CG43313
FBgn0263019	FBgn0263019	CR43314	lncRNA:CR43314
FBgn0263025	FBgn0263025	CG43320	HSPBAP1
FBgn0263027	FBgn0263027	CG43322	CG43322
FBgn0263029	FBgn0263029	CG43324	CG43324
FBgn0263046	FBgn0263046	CG43341	CG43341
FBgn0263047	FBgn0263047	CG43342	CG43342
FBgn0263048	FBgn0263048	CG43343	Gpdh3
FBgn0263077	FBgn0263077	CG43340	CG43340
FBgn0263080	FBgn0263080	CG43348	CG43348
FBgn0263081	FBgn0263081	CG43349	CG43349
FBgn0263083	FBgn0263083	CG43351	CG43351
FBgn0263102	FBgn0263102	CG2368	psq
FBgn0263106	FBgn0263106	CG10578	DnaJ-1
FBgn0263108	FBgn0263108	CG43365	BtbVII
FBgn0263110	FBgn0263110	CG43367	CG43367
FBgn0263111	FBgn0263111	CG43368	cac
FBgn0263112	FBgn0263112	CG43369	Mitf
FBgn0263113	FBgn0263113	CG43370	Cc2d2a
FBgn0263116	FBgn0263116	CG15113	5-HT1B
FBgn0263120	FBgn0263120	CG8732	Acsl
FBgn0263121	FBgn0263121	CG18495	Prosalpha1
FBgn0263131	FBgn0263131	CG43373	CG43373
FBgn0263132	FBgn0263132	CG43374	Cht6
FBgn0263138	FBgn0263138	GF22099	Dana\vnd
FBgn0263139	FBgn0263139	GF24766	Dana\rho
FBgn0263143	FBgn0263143	CG4771	vret
FBgn0263144	FBgn0263144	CG8276	bin3
FBgn0263197	FBgn0263197	CG33130	Patronin
FBgn0263198	FBgn0263198	CG10473	Acn
FBgn0263199	FBgn0263199	CG5288	Galk
FBgn0263200	FBgn0263200	CG9232	Galt
FBgn0263219	FBgn0263219	CG42330	Dscam4
FBgn0263220	FBgn0263220	CG43388	Hk
FBgn0263228	FBgn0263228	GD25314	Dsim\sm
FBgn0263231	FBgn0263231	CG9748	bel
FBgn0263232	FBgn0263232	CG32135	Nxf3
FBgn0263234	FBgn0263234	CG16996	Phae1
FBgn0263235	FBgn0263235	CG16997	Phae2
FBgn0263236	FBgn0263236	CG11956	SP1029
FBgn0263237	FBgn0263237	CG3319	Cdk7
FBgn0263240	FBgn0263240	CG1621	Coop
FBgn0263241	FBgn0263241	CG33048	Mocs1
FBgn0263256	FBgn0263256	CG43394	CG43394
FBgn0263258	FBgn0263258	CG32556	chas
FBgn0263260	FBgn0263260	CG12918	sel
FBgn0263272	FBgn0263272	GD11266	Dsim\Lhr
FBgn0263273	FBgn0263273	GF13120	Dana\Lhr
FBgn0263275	FBgn0263275	GJ20370	Dvir\Lhr
FBgn0263278	FBgn0263278	CG9523	Fic
FBgn0263289	FBgn0263289	CG43398	scrib
FBgn0263290	FBgn0263290	CR43399	lncRNA:CR43399
FBgn0263316	FBgn0263316	CG14709	Mrp4
FBgn0263337	FBgn0263337	CR43418	lncRNA:CR43418
FBgn0263342	FBgn0263342	CR43423	lncRNA:CR43423
FBgn0263344	FBgn0263344	CR43425	asRNA:CR43425
FBgn0263345	FBgn0263345	CR43426	asRNA:CR43426
FBgn0263346	FBgn0263346	CG43427	smash
FBgn0263351	FBgn0263351	CG7057	AP-2mu
FBgn0263352	FBgn0263352	CG7015	Unr
FBgn0263353	FBgn0263353	CG11000	CG11000
FBgn0263354	FBgn0263354	CG42784	CG42784
FBgn0263355	FBgn0263355	CG31688	CG31688
FBgn0263367	FBgn0263367	GA30232	Dpse\Tm1
FBgn0263379	FBgn0263379	CR43431	lncRNA:CR43431
FBgn0263380	FBgn0263380	CR43432	lncRNA:CR43432
FBgn0263390	FBgn0263390	CG43442	Nha2
FBgn0263391	FBgn0263391	CG43443	hts
FBgn0263392	FBgn0263392	CG43444	Tet
FBgn0263395	FBgn0263395	CG7097	hppy
FBgn0263396	FBgn0263396	CG16901	sqd
FBgn0263397	FBgn0263397	CG8585	Ih
FBgn0263398	FBgn0263398	CG6364	Uck
FBgn0263400	FBgn0263400	CG43446	CG43446
FBgn0263413	FBgn0263413	CR43459	lncRNA:CR43459
FBgn0263415	FBgn0263415	CR43461	lncRNA:CR43461
FBgn0263429	FBgn0263429	GA21812	Dpse\MtnA
FBgn0263430	FBgn0263430	GA26502	Dpse\MtnB
FBgn0263431	FBgn0263431	GA27268	Dpse\MtnD
FBgn0263442	FBgn0263442	CR43465	asRNA:CR43465
FBgn0263443	FBgn0263443	CR43466	asRNA:CR43466
FBgn0263444	FBgn0263444	CR43467	asRNA:CR43467
FBgn0263445	FBgn0263445	CR43468	asRNA:CR43468
FBgn0263448	FBgn0263448	CR43471	asRNA:CR43471
FBgn0263455	FBgn0263455	CR43478	asRNA:CR43478
FBgn0263456	FBgn0263456	CG43479	nwk
FBgn0263489	FBgn0263489	CR43604	lncRNA:CR43604
FBgn0263490	FBgn0263490	CG34100	mld
FBgn0263492	FBgn0263492	CR43481	asRNA:CR43481
FBgn0263499	FBgn0263499	CR43488	lncRNA:CR43488
FBgn0263504	FBgn0263504	CR43493	lncRNA:CR43493
FBgn0263507	FBgn0263507	CR43496	lncRNA:CR43496
FBgn0263510	FBgn0263510	CG6751	nclb
FBgn0263584	FBgn0263584	CR43609	asRNA:CR43609
FBgn0263586	FBgn0263586	CR43611	lncRNA:CR43611
FBgn0263593	FBgn0263593	CG8709	Lpin
FBgn0263594	FBgn0263594	CG14648	lost
FBgn0263598	FBgn0263598	CG3762	Vha68-2
FBgn0263599	FBgn0263599	CG5931	l(3)72Ab
FBgn0263600	FBgn0263600	CG5949	DNApol-delta
FBgn0263601	FBgn0263601	CG5841	mib1
FBgn0263603	FBgn0263603	CG5215	Zn72D
FBgn0263605	FBgn0263605	CG5018	l(3)72Dn
FBgn0263606	FBgn0263606	CG34246	Hsc20
FBgn0263607	FBgn0263607	CG32155	l(3)72Dp
FBgn0263617	FBgn0263617	CR43626	lncRNA:CR43626
FBgn0263618	FBgn0263618	CR43627	lncRNA:CR43627
FBgn0263619	FBgn0263619	CR43628	asRNA:ASTR
FBgn0263620	FBgn0263620	CR43629	asRNA:CR43629
FBgn0263621	FBgn0263621	CG43630	CG43630
FBgn0263650	FBgn0263650	CR43641	lncRNA:CR43641
FBgn0263652	FBgn0263652	CR43643	lncRNA:CR43643
FBgn0263653	FBgn0263653	CR43644	lncRNA:CR43644
FBgn0263659	FBgn0263659	CR43650	lncRNA:CR43650
FBgn0263660	FBgn0263660	CR43651	lncRNA:CR43651
FBgn0263662	FBgn0263662	CR43653	lncRNA:CR43653
FBgn0263663	FBgn0263663	CR43654	lncRNA:CR43654
FBgn0263667	FBgn0263667	CG5591	Lpt
FBgn0263697	FBgn0263697	CG13343	Uba3
FBgn0263706	FBgn0263706	CG43658	CG43658
FBgn0263709	FBgn0263709	CR43661	lncRNA:CR43661
FBgn0263738	FBgn0263738	CG43663	Ada2a
FBgn0263747	FBgn0263747	CG43672	CG43672
FBgn0263755	FBgn0263755	CG43664	Su(var)3-9
FBgn0263761	FBgn0263761	CG43678	CG43678
FBgn0263762	FBgn0263762	CG43679	CG43679
FBgn0263763	FBgn0263763	CG43680	CG43680
FBgn0263765	FBgn0263765	CR43682	lncRNA:CR43682
FBgn0263767	FBgn0263767	CR43684	lncRNA:CR43684
FBgn0263768	FBgn0263768	CR43685	lncRNA:CR43685
FBgn0263772	FBgn0263772	CG43689	CG43689
FBgn0263773	FBgn0263773	CG43690	fok
FBgn0263776	FBgn0263776	CG43693	CG43693
FBgn0263780	FBgn0263780	CG17684	CG17684
FBgn0263782	FBgn0263782	CG10367	Hmgcr
FBgn0263831	FBgn0263831	CG10670	Gen
FBgn0263832	FBgn0263832	CG1135	Rcd5
FBgn0263838	FBgn0263838	CR43700	lncRNA:CR43700
FBgn0263839	FBgn0263839	CR43701	snmRNA:CR43701
FBgn0263843	FBgn0263843	CR43704	lncRNA:CR43704
FBgn0263846	FBgn0263846	CG43707	CG43707
FBgn0263855	FBgn0263855	CG7838	BubR1
FBgn0263863	FBgn0263863	CG6949	mRpL45
FBgn0263864	FBgn0263864	CG6829	Dark
FBgn0263873	FBgn0263873	CG43720	sick
FBgn0263916	FBgn0263916	CG31911	Ent2
FBgn0263929	FBgn0263929	CG43162	jvl
FBgn0263930	FBgn0263930	CG4974	dally
FBgn0263933	FBgn0263933	CG4063	ebi
FBgn0263967	FBgn0263967	CR43723	asRNA:CR43723
FBgn0263968	FBgn0263968	CG32743	nonC
FBgn0263971	FBgn0263971	CG43725	CG43725
FBgn0263974	FBgn0263974	CG43726	qin
FBgn0263977	FBgn0263977	CG40451	Tim17b
FBgn0263979	FBgn0263979	CG4236	Caf1-55
FBgn0263980	FBgn0263980	CG43729	Stacl
FBgn0263981	FBgn0263981	CR43730	asRNA:CR43730
FBgn0263987	FBgn0263987	CG3249	spoon
FBgn0263988	FBgn0263988	CG7051	Dic61B
FBgn0263993	FBgn0263993	CG43736	CG43736
FBgn0263995	FBgn0263995	CG43738	cpo
FBgn0263997	FBgn0263997	CG43740	CG43740
FBgn0263998	FBgn0263998	CG43741	Ack-like
FBgn0264002	FBgn0264002	CG43745	MsR2
FBgn0264006	FBgn0264006	CG43749	dysc
FBgn0264075	FBgn0264075	CG11987	tgo
FBgn0264078	FBgn0264078	CG32593	Flo2
FBgn0264087	FBgn0264087	CG43756	Slob
FBgn0264089	FBgn0264089	CG43758	sli
FBgn0264090	FBgn0264090	CG43759	CG43759
FBgn0264265	FBgn0264265	CR43765	lncRNA:CR43765
FBgn0264267	FBgn0264267	CR43767	asRNA:CR43767
FBgn0264270	FBgn0264270	CG43770	Sxl
FBgn0264272	FBgn0264272	CG43772	mwh
FBgn0264291	FBgn0264291	CG12265	Det
FBgn0264294	FBgn0264294	CG2140	Cyt-b5
FBgn0264295	FBgn0264295	CG43773	CG43773
FBgn0264296	FBgn0264296	CG43774	CG43774
FBgn0264305	FBgn0264305	CG43783	CG43783
FBgn0264307	FBgn0264307	CG43782	orb2
FBgn0264310	FBgn0264310	CR43785	lncRNA:CR43785
FBgn0264324	FBgn0264324	CG31048	spg
FBgn0264325	FBgn0264325	CG5429	Atg6
FBgn0264326	FBgn0264326	CG6768	DNApol-epsilon255
FBgn0264328	FBgn0264328	CR43787	asRNA:CR43787
FBgn0264330	FBgn0264330	CG43789	CG43789
FBgn0264339	FBgn0264339	CG43795	CG43795
FBgn0264351	FBgn0264351	CR43807	lncRNA:CR43807
FBgn0264353	FBgn0264353	CR43809	asRNA:CR43809
FBgn0264357	FBgn0264357	CG17299	SNF4Agamma
FBgn0264361	FBgn0264361	CG43813	CG43813
FBgn0264372	FBgn0264372	CR43824	asRNA:CR43824
FBgn0264375	FBgn0264375	CR43827	lncRNA:CR43827
FBgn0264385	FBgn0264385	CR43837	lncRNA:CR43837
FBgn0264386	FBgn0264386	CG15899	Ca-alpha1T
FBgn0264389	FBgn0264389	CG9053	opm
FBgn0264395	FBgn0264395	CG43843	CG43843
FBgn0264437	FBgn0264437	CR43855	lncRNA:CR43855
FBgn0264439	FBgn0264439	CR43857	lncRNA:CR43857
FBgn0264442	FBgn0264442	CG43860	ab
FBgn0264443	FBgn0264443	CG43861	CG43861
FBgn0264449	FBgn0264449	CG43867	CG43867
FBgn0264460	FBgn0264460	CR43868	asRNA:CR43868
FBgn0264472	FBgn0264472	CG43880	CG43880
FBgn0264477	FBgn0264477	CG43885	CG43885
FBgn0264481	FBgn0264481	CR43889	asRNA:CR43889
FBgn0264490	FBgn0264490	CG18389	Eip93F
FBgn0264491	FBgn0264491	CG10293	how
FBgn0264492	FBgn0264492	CG17520	CkIIalpha
FBgn0264493	FBgn0264493	CG12537	rdx
FBgn0264494	FBgn0264494	CG17646	CG17646
FBgn0264495	FBgn0264495	CG42803	gpp
FBgn0264496	FBgn0264496	CR43898	asRNA:CR43898
FBgn0264500	FBgn0264500	CR43899	lncRNA:CR43899
FBgn0264501	FBgn0264501	CR43900	lncRNA:CR43900
FBgn0264502	FBgn0264502	CG43901	CG43901
FBgn0264507	FBgn0264507	CR43906	asRNA:CR43906
FBgn0264508	FBgn0264508	CR43907	lncRNA:CR43907
FBgn0264511	FBgn0264511	CR43910	lncRNA:CR43910
FBgn0264517	FBgn0264517	CR43916	asRNA:CR43916
FBgn0264539	FBgn0264539	CR43918	lncRNA:CR43918
FBgn0264541	FBgn0264541	CG43920	CG43920
FBgn0264542	FBgn0264542	CG43921	hwt
FBgn0264546	FBgn0264546	CG43925	CG43925
FBgn0264554	FBgn0264554	CR43933	asRNA:CR43933
FBgn0264560	FBgn0264560	CG8487	garz
FBgn0264561	FBgn0264561	CG33214	Glg1
FBgn0264562	FBgn0264562	CG43934	Hr4
FBgn0264564	FBgn0264564	CR43936	asRNA:CR43936
FBgn0264565	FBgn0264565	CR43937	lncRNA:CR43937
FBgn0264572	FBgn0264572	CR43944	asRNA:CR43944
FBgn0264573	FBgn0264573	CR43945	lncRNA:CR43945
FBgn0264574	FBgn0264574	CG43946	Glut1
FBgn0264598	FBgn0264598	CG43947	PsGEF
FBgn0264602	FBgn0264602	CR43951	lncRNA:CR43951
FBgn0264603	FBgn0264603	CR43952	lncRNA:CR43952
FBgn0264607	FBgn0264607	CG18069	CaMKII
FBgn0264617	FBgn0264617	CR43957	asRNA:CR43957
FBgn0264618	FBgn0264618	CR43958	lncRNA:CR43958
FBgn0264672	FBgn0264672	CG9867	Eogt
FBgn0264674	FBgn0264674	CR43959	asRNA:CR43959
FBgn0264678	FBgn0264678	CR43963	lncRNA:CR43963
FBgn0264679	FBgn0264679	CR43964	asRNA:CR43964
FBgn0264691	FBgn0264691	CG3004	Lst8
FBgn0264693	FBgn0264693	CG14998	ens
FBgn0264694	FBgn0264694	CG6719	mgr
FBgn0264702	FBgn0264702	CR43971	asRNA:CR43971
FBgn0264704	FBgn0264704	CR43973	lncRNA:CR43973
FBgn0264707	FBgn0264707	CG43976	RhoGEF3
FBgn0264712	FBgn0264712	CG1172	CG1172
FBgn0264713	FBgn0264713	CR43981	asRNA:CR43981
FBgn0264720	FBgn0264720	CR43988	lncRNA:CR43988
FBgn0264721	FBgn0264721	CR43989	lncRNA:CR43989
FBgn0264727	FBgn0264727	CR43995	lncRNA:CR43995
FBgn0264744	FBgn0264744	CG44002	CG44002
FBgn0264746	FBgn0264746	CG44004	CG44004
FBgn0264748	FBgn0264748	CG44006	CG44006
FBgn0264750	FBgn0264750	CG44008	CG44008
FBgn0264751	FBgn0264751	CG44009	Vti1b
FBgn0264753	FBgn0264753	CG44011	Rgk1
FBgn0264775	FBgn0264775	CG44013	CG44013
FBgn0264776	FBgn0264776	CG44014	CG44014
FBgn0264785	FBgn0264785	CG44015	Hph
FBgn0264788	FBgn0264788	CR44018	asRNA:CR44018
FBgn0264791	FBgn0264791	CR44021	asRNA:CR44021
FBgn0264798	FBgn0264798	GD24223	Dsim\Tep4
FBgn0264815	FBgn0264815	CG44007	Pde1c
FBgn0264816	FBgn0264816	CG44010	koko
FBgn0264817	FBgn0264817	CG44025	pre-lola-G
FBgn0264818	FBgn0264818	CR44026	lncRNA:CR44026
FBgn0264821	FBgn0264821	CR44029	asRNA:CR44029
FBgn0264822	FBgn0264822	CR44030	asRNA:CR44030
FBgn0264823	FBgn0264823	CR44031	asRNA:CR44031
FBgn0264833	FBgn0264833	CR44041	lncRNA:CR44041
FBgn0264834	FBgn0264834	CR44042	lncRNA:CR44042
FBgn0264835	FBgn0264835	CR44043	lncRNA:CR44043
FBgn0264838	FBgn0264838	CR44046	asRNA:CR44046
FBgn0264839	FBgn0264839	CR44047	asRNA:CR44047
FBgn0264842	FBgn0264842	CR44050	lncRNA:CR44050
FBgn0264844	FBgn0264844	CR44052	asRNA:CR44052
FBgn0264848	FBgn0264848	CG10682	vih
FBgn0264855	FBgn0264855	CG4260	AP-2alpha
FBgn0264862	FBgn0264862	CR44053	asRNA:CR44053
FBgn0264863	FBgn0264863	CR44054	asRNA:CR44054
FBgn0264865	FBgn0264865	CR44056	lncRNA:CR44056
FBgn0264866	FBgn0264866	CR44057	lncRNA:CR44057
FBgn0264869	FBgn0264869	CR44060	lncRNA:CR44060
FBgn0264874	FBgn0264874	CR44065	asRNA:CR44065
FBgn0264876	FBgn0264876	CR44067	asRNA:CR44067
FBgn0264877	FBgn0264877	CR44068	lncRNA:CR44068
FBgn0264878	FBgn0264878	CR44069	asRNA:CR44069
FBgn0264879	FBgn0264879	CR44070	lncRNA:CR44070
FBgn0264890	FBgn0264890	CR44081	lncRNA:CR44081
FBgn0264891	FBgn0264891	CR44082	lncRNA:CR44082
FBgn0264894	FBgn0264894	CG44085	CG44085
FBgn0264895	FBgn0264895	CG44086	RapGAP1
FBgn0264901	FBgn0264901	CR44092	lncRNA:CR44092
FBgn0264902	FBgn0264902	CR44093	asRNA:CR44093
FBgn0264904	FBgn0264904	CR44095	asRNA:CR44095
FBgn0264907	FBgn0264907	CG44098	CG44098
FBgn0264908	FBgn0264908	CG44099	pHCl-1
FBgn0264911	FBgn0264911	CG44102	CG44102
FBgn0264922	FBgn0264922	CG4494	smt3
FBgn0264945	FBgn0264945	CR44114	asRNA:CR44114
FBgn0264947	FBgn0264947	CR44116	asRNA:CR44116
FBgn0264950	FBgn0264950	CR44119	asRNA:CR44119
FBgn0264953	FBgn0264953	CG44122	Piezo
FBgn0264958	FBgn0264958	CR44127	lncRNA:CR44127
FBgn0264959	FBgn0264959	CG44128	Src42A
FBgn0264960	FBgn0264960	CR44129	lncRNA:CR44129
FBgn0264975	FBgn0264975	CG1634	Nrg
FBgn0264978	FBgn0264978	CG3539	Slh
FBgn0264979	FBgn0264979	CG4267	CG4267
FBgn0264982	FBgn0264982	CR44133	lncRNA:CR44133
FBgn0264984	FBgn0264984	CR44135	lncRNA:CR44135
FBgn0264986	FBgn0264986	CR44137	asRNA:CR44137
FBgn0264987	FBgn0264987	CR44138	lncRNA:CR44138
FBgn0264993	FBgn0264993	CR44144	asRNA:CR44144
FBgn0264994	FBgn0264994	CR44145	lncRNA:CR44145
FBgn0264995	FBgn0264995	CR44146	lncRNA:CR44146
FBgn0264998	FBgn0264998	CR44149	lncRNA:CR44149
FBgn0264999	FBgn0264999	CR44150	lncRNA:CR44150
FBgn0265001	FBgn0265001	CG44152	ppk18
FBgn0265002	FBgn0265002	CG44153	CG44153
FBgn0265003	FBgn0265003	CG44154	koi
FBgn0265042	FBgn0265042	CG44159	Irk1
FBgn0265044	FBgn0265044	CR44161	lncRNA:CR44161
FBgn0265045	FBgn0265045	CG44162	Strn-Mlck
FBgn0265052	FBgn0265052	CG44167	St3
FBgn0265053	FBgn0265053	CR44168	asRNA:CR44168
FBgn0265059	FBgn0265059	CR44170	lncRNA:CR44170
FBgn0265060	FBgn0265060	CR44171	lncRNA:CR44171
FBgn0265068	FBgn0265068	CR44179	asRNA:CR44179
FBgn0265075	FBgn0265075	CR44186	lncRNA:CR44186
FBgn0265081	FBgn0265081	CR44192	asRNA:CR44192
FBgn0265082	FBgn0265082	CG44193	Cdep
FBgn0265096	FBgn0265096	CR44201	asRNA:CR44201
FBgn0265101	FBgn0265101	CG9617	Sgt1
FBgn0265102	FBgn0265102	CG7161	Oseg1
FBgn0265104	FBgn0265104	CR44206	lncRNA:CR44206
FBgn0265107	FBgn0265107	CR44209	lncRNA:CR44209
FBgn0265132	FBgn0265132	GD18537	Dsim\CoVIIa
FBgn0265137	FBgn0265137	CG9453	Spn42Da
FBgn0265139	FBgn0265139	CG18531	Gr2a
FBgn0265140	FBgn0265140	CG7649	Meltrin
FBgn0265149	FBgn0265149	CR44218	lncRNA:CR44218
FBgn0265153	FBgn0265153	CR44222	lncRNA:CR44222
FBgn0265156	FBgn0265156	CR44225	lncRNA:CR44225
FBgn0265174	FBgn0265174	CG44239	PIG-V
FBgn0265177	FBgn0265177	CG44242	CG44242
FBgn0265178	FBgn0265178	CG44243	CG44243
FBgn0265180	FBgn0265180	CG44245	CG44245
FBgn0265182	FBgn0265182	CG44247	CG44247
FBgn0265184	FBgn0265184	CG44249	CG44249
FBgn0265185	FBgn0265185	CG44250	CG44250
FBgn0265186	FBgn0265186	CG44251	CG44251
FBgn0265189	FBgn0265189	CG44254	sud1
FBgn0265190	FBgn0265190	CG44255	PIG-S
FBgn0265192	FBgn0265192	CG44248	Snp
FBgn0265193	FBgn0265193	CG44246	Atf-2
FBgn0265194	FBgn0265194	CG44240	Trpm
FBgn0265205	FBgn0265205	CR44265	lncRNA:CR44265
FBgn0265236	FBgn0265236	GA24823	Dpse\GA24823
FBgn0265252	FBgn0265252	CR44266	asRNA:CR44266
FBgn0265254	FBgn0265254	CR44268	lncRNA:CR44268
FBgn0265262	FBgn0265262	CG12403	Vha68-1
FBgn0265272	FBgn0265272	CG30060	CG30060
FBgn0265274	FBgn0265274	CG1448	Inx3
FBgn0265276	FBgn0265276	CG6930	l(3)neo38
FBgn0265296	FBgn0265296	CG42256	Dscam2
FBgn0265297	FBgn0265297	CG5119	pAbp
FBgn0265298	FBgn0265298	CG5442	SC35
FBgn0265301	FBgn0265301	CR44274	lncRNA:CR44274
FBgn0265308	FBgn0265308	CR44281	lncRNA:CR44281
FBgn0265311	FBgn0265311	CR44284	lncRNA:CR44284
FBgn0265312	FBgn0265312	CR44285	lncRNA:CR44285
FBgn0265318	FBgn0265318	CR44291	asRNA:CR44291
FBgn0265340	FBgn0265340	CR44294	lncRNA:CR44294
FBgn0265342	FBgn0265342	CG44296	CG44296
FBgn0265345	FBgn0265345	CR44299	lncRNA:CR44299
FBgn0265351	FBgn0265351	CG9620	nac
FBgn0265362	FBgn0265362	CG44303	CG44303
FBgn0265373	FBgn0265373	CG44314	CG44314
FBgn0265375	FBgn0265375	CR44316	lncRNA:CR44316
FBgn0265377	FBgn0265377	CR44318	lncRNA:CR44318
FBgn0265379	FBgn0265379	CR44320	lncRNA:CR44320
FBgn0265380	FBgn0265380	CR44321	asRNA:CR44321
FBgn0265381	FBgn0265381	CR44322	lncRNA:CR44322
